experiment,id,age_bin,age_num,minage,trial,correct
child_ex1,190131_2_inf2,3,3.282191780821918,3.003538812785388,5,0
child_ex1,190131_2_inf2,3,3.282191780821918,3.003538812785388,6,0
child_ex1,190131_4_inf2,3,3.9835616438356163,3.003538812785388,1,0
child_ex1,190131_4_inf2,3,3.9835616438356163,3.003538812785388,2,1
child_ex1,190131_4_inf2,3,3.9835616438356163,3.003538812785388,3,0
child_ex1,190131_4_inf2,3,3.9835616438356163,3.003538812785388,4,0
child_ex1,190131_4_inf2,3,3.9835616438356163,3.003538812785388,5,1
child_ex1,190131_4_inf2,3,3.9835616438356163,3.003538812785388,6,0
child_ex1,190131_5_inf2,4,4.002739726027397,3.003538812785388,1,1
child_ex1,190131_5_inf2,4,4.002739726027397,3.003538812785388,2,1
child_ex1,190131_5_inf2,4,4.002739726027397,3.003538812785388,3,1
child_ex1,190131_5_inf2,4,4.002739726027397,3.003538812785388,4,0
child_ex1,190131_5_inf2,4,4.002739726027397,3.003538812785388,5,1
child_ex1,190131_5_inf2,4,4.002739726027397,3.003538812785388,6,0
child_ex1,190131_6_inf2,4,4.756164383561644,3.003538812785388,1,1
child_ex1,190131_6_inf2,4,4.756164383561644,3.003538812785388,2,1
child_ex1,190131_6_inf2,4,4.756164383561644,3.003538812785388,3,1
child_ex1,190131_6_inf2,4,4.756164383561644,3.003538812785388,4,1
child_ex1,190131_6_inf2,4,4.756164383561644,3.003538812785388,5,1
child_ex1,190131_6_inf2,4,4.756164383561644,3.003538812785388,6,0
child_ex1,190201_2_inf2,4,4.821917808219178,3.003538812785388,1,0
child_ex1,190201_2_inf2,4,4.821917808219178,3.003538812785388,2,0
child_ex1,190201_2_inf2,4,4.821917808219178,3.003538812785388,3,1
child_ex1,190201_2_inf2,4,4.821917808219178,3.003538812785388,4,0
child_ex1,190201_2_inf2,4,4.821917808219178,3.003538812785388,5,1
child_ex1,190201_2_inf2,4,4.821917808219178,3.003538812785388,6,1
child_ex1,190201_8_inf2,4,4.956164383561644,3.003538812785388,1,0
child_ex1,190201_8_inf2,4,4.956164383561644,3.003538812785388,2,0
child_ex1,190201_8_inf2,4,4.956164383561644,3.003538812785388,3,1
child_ex1,190201_8_inf2,4,4.956164383561644,3.003538812785388,4,1
child_ex1,190201_8_inf2,4,4.956164383561644,3.003538812785388,5,1
child_ex1,190201_8_inf2,4,4.956164383561644,3.003538812785388,6,1
child_ex1,190208_5_inf2,4,4.002739726027397,3.003538812785388,1,1
child_ex1,190208_5_inf2,4,4.002739726027397,3.003538812785388,2,0
child_ex1,190208_5_inf2,4,4.002739726027397,3.003538812785388,3,0
child_ex1,190208_5_inf2,4,4.002739726027397,3.003538812785388,4,0
child_ex1,190208_5_inf2,4,4.002739726027397,3.003538812785388,5,0
child_ex1,190208_5_inf2,4,4.002739726027397,3.003538812785388,6,1
child_ex1,190208_6_inf2,3,3.717808219178082,3.003538812785388,1,0
child_ex1,190208_6_inf2,3,3.717808219178082,3.003538812785388,2,0
child_ex1,190208_6_inf2,3,3.717808219178082,3.003538812785388,3,0
child_ex1,190208_6_inf2,3,3.717808219178082,3.003538812785388,4,1
child_ex1,190208_6_inf2,3,3.717808219178082,3.003538812785388,5,0
child_ex1,190208_6_inf2,3,3.717808219178082,3.003538812785388,6,1
child_ex1,190208_7_inf2,4,4.6219178082191785,3.003538812785388,1,1
child_ex1,190208_7_inf2,4,4.6219178082191785,3.003538812785388,2,1
child_ex1,190208_7_inf2,4,4.6219178082191785,3.003538812785388,3,1
child_ex1,190208_7_inf2,4,4.6219178082191785,3.003538812785388,4,0
child_ex1,190208_7_inf2,4,4.6219178082191785,3.003538812785388,5,1
child_ex1,190208_7_inf2,4,4.6219178082191785,3.003538812785388,6,0
child_ex1,190208_8_inf2,4,4.786301369863014,3.003538812785388,1,1
child_ex1,190208_8_inf2,4,4.786301369863014,3.003538812785388,2,1
child_ex1,190208_8_inf2,4,4.786301369863014,3.003538812785388,3,1
child_ex1,190208_8_inf2,4,4.786301369863014,3.003538812785388,4,1
child_ex1,190208_8_inf2,4,4.786301369863014,3.003538812785388,5,1
child_ex1,190208_8_inf2,4,4.786301369863014,3.003538812785388,6,1
child_ex1,190208_9_inf2,4,4.002739726027397,3.003538812785388,1,1
child_ex1,190208_9_inf2,4,4.002739726027397,3.003538812785388,2,0
child_ex1,190208_9_inf2,4,4.002739726027397,3.003538812785388,3,0
child_ex1,190208_9_inf2,4,4.002739726027397,3.003538812785388,4,0
