experiment,id,trial,common_ground_manipulation,prior_manipulation,speaker,alignment,agent,correct_inf
adult_ex4,87993b495ba9fd2b924c956cff423341,4,preference,medium,different_speaker,congruent,Dog,1
adult_ex4,87993b495ba9fd2b924c956cff423341,5,preference,medium,same_speaker,incongruent,Elephant,0
adult_ex4,87993b495ba9fd2b924c956cff423341,6,preference,medium,same_speaker,congruent,Mouse,1
adult_ex4,87993b495ba9fd2b924c956cff423341,7,preference,medium,different_speaker,incongruent,Frog,0
adult_ex4,87993b495ba9fd2b924c956cff423341,8,preference,medium,different_speaker,congruent,Tiger,0
adult_ex4,8a945d2ac06cb541b054c3457fc79051,1,preference,medium,different_speaker,incongruent,Pig,0
adult_ex4,8a945d2ac06cb541b054c3457fc79051,2,preference,medium,same_speaker,congruent,Bunny,0
adult_ex4,8a945d2ac06cb541b054c3457fc79051,3,preference,medium,different_speaker,incongruent,Monkey,1
adult_ex4,8a945d2ac06cb541b054c3457fc79051,4,preference,medium,different_speaker,congruent,Tiger,0
adult_ex4,8a945d2ac06cb541b054c3457fc79051,5,preference,medium,different_speaker,congruent,Mouse,0
adult_ex4,8a945d2ac06cb541b054c3457fc79051,6,preference,medium,same_speaker,congruent,Beaver,0
adult_ex4,8a945d2ac06cb541b054c3457fc79051,7,preference,medium,same_speaker,incongruent,Elephant,1
adult_ex4,8a945d2ac06cb541b054c3457fc79051,8,preference,medium,same_speaker,incongruent,Bear,1
adult_ex4,8aa6ee835d248124494f8466bb8fbf79,1,preference,medium,different_speaker,congruent,Pig,0
adult_ex4,8aa6ee835d248124494f8466bb8fbf79,2,preference,medium,different_speaker,incongruent,Beaver,1
adult_ex4,8aa6ee835d248124494f8466bb8fbf79,3,preference,medium,different_speaker,congruent,Cat,0
adult_ex4,8aa6ee835d248124494f8466bb8fbf79,4,preference,medium,same_speaker,incongruent,Bear,0
adult_ex4,8aa6ee835d248124494f8466bb8fbf79,5,preference,medium,same_speaker,congruent,Dog,1
adult_ex4,8aa6ee835d248124494f8466bb8fbf79,6,preference,medium,same_speaker,incongruent,Frog,0
adult_ex4,8aa6ee835d248124494f8466bb8fbf79,7,preference,medium,different_speaker,incongruent,Sheep,1
adult_ex4,8aa6ee835d248124494f8466bb8fbf79,8,preference,medium,same_speaker,congruent,Monkey,1
adult_ex4,925fda12166151fa351ddee2b31a837a,1,preference,medium,different_speaker,incongruent,Elephant,0
adult_ex4,925fda12166151fa351ddee2b31a837a,2,preference,medium,same_speaker,incongruent,Monkey,0
adult_ex4,925fda12166151fa351ddee2b31a837a,3,preference,medium,same_speaker,congruent,Beaver,1
adult_ex4,925fda12166151fa351ddee2b31a837a,4,preference,medium,same_speaker,incongruent,Bunny,0
adult_ex4,925fda12166151fa351ddee2b31a837a,5,preference,medium,different_speaker,incongruent,Dog,0
adult_ex4,925fda12166151fa351ddee2b31a837a,6,preference,medium,different_speaker,congruent,Pig,1
adult_ex4,925fda12166151fa351ddee2b31a837a,7,preference,medium,different_speaker,congruent,Mouse,1
adult_ex4,925fda12166151fa351ddee2b31a837a,8,preference,medium,same_speaker,congruent,Cat,1
adult_ex4,941e83eca2bdf6bc2b7b1d0ed3a31235,1,preference,medium,different_speaker,incongruent,Beaver,1
adult_ex4,941e83eca2bdf6bc2b7b1d0ed3a31235,2,preference,medium,different_speaker,incongruent,Sheep,0
adult_ex4,941e83eca2bdf6bc2b7b1d0ed3a31235,3,preference,medium,same_speaker,congruent,Bunny,1
adult_ex4,941e83eca2bdf6bc2b7b1d0ed3a31235,4,preference,medium,same_speaker,incongruent,Frog,0
adult_ex4,941e83eca2bdf6bc2b7b1d0ed3a31235,5,preference,medium,same_speaker,congruent,Mouse,1
adult_ex4,941e83eca2bdf6bc2b7b1d0ed3a31235,6,preference,medium,different_speaker,congruent,Cat,1
adult_ex4,941e83eca2bdf6bc2b7b1d0ed3a31235,7,preference,medium,same_speaker,incongruent,Dog,0
adult_ex4,941e83eca2bdf6bc2b7b1d0ed3a31235,8,preference,medium,different_speaker,congruent,Tiger,1
adult_ex4,95c18c77598e5f5fdcb286753ffad49d,1,preference,medium,same_speaker,congruent,Dog,0
adult_ex4,95c18c77598e5f5fdcb286753ffad49d,2,preference,medium,same_speaker,incongruent,Sheep,0
adult_ex4,95c18c77598e5f5fdcb286753ffad49d,3,preference,medium,different_speaker,incongruent,Bunny,1
adult_ex4,95c18c77598e5f5fdcb286753ffad49d,4,preference,medium,same_speaker,congruent,Pig,1
adult_ex4,95c18c77598e5f5fdcb286753ffad49d,5,preference,medium,different_speaker,congruent,Elephant,0
adult_ex4,95c18c77598e5f5fdcb286753ffad49d,6,preference,medium,different_speaker,congruent,Cat,1
adult_ex4,95c18c77598e5f5fdcb286753ffad49d,7,preference,medium,different_speaker,incongruent,Tiger,1
adult_ex4,95c18c77598e5f5fdcb286753ffad49d,8,preference,medium,same_speaker,incongruent,Bear,0
adult_ex4,95ef2688f9a638b719741ac16a421a94,1,preference,medium,different_speaker,incongruent,Sheep,0
adult_ex4,95ef2688f9a638b719741ac16a421a94,2,preference,medium,same_speaker,incongruent,Monkey,0
adult_ex4,95ef2688f9a638b719741ac16a421a94,3,preference,medium,different_speaker,incongruent,Frog,0
adult_ex4,95ef2688f9a638b719741ac16a421a94,4,preference,medium,different_speaker,congruent,Cat,1
adult_ex4,95ef2688f9a638b719741ac16a421a94,5,preference,medium,different_speaker,congruent,Beaver,1
adult_ex4,95ef2688f9a638b719741ac16a421a94,6,preference,medium,same_speaker,congruent,Dog,1
adult_ex4,95ef2688f9a638b719741ac16a421a94,7,preference,medium,same_speaker,incongruent,Bunny,0
adult_ex4,95ef2688f9a638b719741ac16a421a94,8,preference,medium,same_speaker,congruent,Tiger,1
adult_ex4,a5eef7ee4ea88434f6415f45dde5bab8,1,preference,medium,same_speaker,incongruent,Frog,0
adult_ex4,a5eef7ee4ea88434f6415f45dde5bab8,2,preference,medium,same_speaker,congruent,Beaver,1
adult_ex4,a5eef7ee4ea88434f6415f45dde5bab8,3,preference,medium,same_speaker,congruent,Pig,1
adult_ex4,a5eef7ee4ea88434f6415f45dde5bab8,4,preference,medium,different_speaker,incongruent,Cat,1
adult_ex4,a5eef7ee4ea88434f6415f45dde5bab8,5,preference,medium,same_speaker,incongruent,Elephant,0
adult_ex4,a5eef7ee4ea88434f6415f45dde5bab8,6,preference,medium,different_speaker,congruent,Bunny,0
adult_ex4,a5eef7ee4ea88434f6415f45dde5bab8,7,preference,medium,different_speaker,congruent,Sheep,0
adult_ex4,a5eef7ee4ea88434f6415f45dde5bab8,8,preference,medium,different_speaker,incongruent,Dog,1
adult_ex4,abbd46668c284ff4860e01e765d9c2e2,1,preference,medium,different_speaker,congruent,Cat,0
adult_ex4,abbd46668c284ff4860e01e765d9c2e2,2,preference,medium,same_speaker,congruent,Monkey,1
adult_ex4,abbd46668c284ff4860e01e765d9c2e2,3,preference,medium,different_speaker,incongruent,Tiger,1
adult_ex4,abbd46668c284ff4860e01e765d9c2e2,4,preference,medium,different_speaker,congruent,Dog,0
adult_ex4,abbd46668c284ff4860e01e765d9c2e2,5,preference,medium,same_speaker,incongruent,Elephant,0
adult_ex4,abbd46668c284ff4860e01e765d9c2e2,6,preference,medium,same_speaker,incongruent,Frog,0
adult_ex4,abbd46668c284ff4860e01e765d9c2e2,7,preference,medium,different_speaker,incongruent,Pig,0
adult_ex4,abbd46668c284ff4860e01e765d9c2e2,8,preference,medium,same_speaker,congruent,Sheep,1
adult_ex4,afe93b71a7641e1b11a25fe1f4b75cc9,1,preference,medium,different_speaker,incongruent,Monkey,0
adult_ex4,afe93b71a7641e1b11a25fe1f4b75cc9,2,preference,medium,different_speaker,congruent,Dog,1
adult_ex4,afe93b71a7641e1b11a25fe1f4b75cc9,3,preference,medium,different_speaker,congruent,Mouse,1
adult_ex4,afe93b71a7641e1b11a25fe1f4b75cc9,4,preference,medium,same_speaker,congruent,Elephant,1
adult_ex4,afe93b71a7641e1b11a25fe1f4b75cc9,5,preference,medium,same_speaker,incongruent,Bunny,0
adult_ex4,afe93b71a7641e1b11a25fe1f4b75cc9,6,preference,medium,same_speaker,incongruent,Frog,1
adult_ex4,afe93b71a7641e1b11a25fe1f4b75cc9,7,preference,medium,same_speaker,congruent,Beaver,0
adult_ex4,afe93b71a7641e1b11a25fe1f4b75cc9,8,preference,medium,different_speaker,incongruent,Bear,0
adult_ex4,b3d1875b5d01b59f5b4d950f56896580,1,preference,medium,different_speaker,incongruent,Beaver,1
adult_ex4,b3d1875b5d01b59f5b4d950f56896580,2,preference,medium,same_speaker,incongruent,Elephant,0
adult_ex4,b3d1875b5d01b59f5b4d950f56896580,3,preference,medium,same_speaker,congruent,Bear,1
adult_ex4,b3d1875b5d01b59f5b4d950f56896580,4,preference,medium,different_speaker,incongruent,Mouse,1
adult_ex4,b3d1875b5d01b59f5b4d950f56896580,5,preference,medium,same_speaker,incongruent,Bunny,0
adult_ex4,b3d1875b5d01b59f5b4d950f56896580,6,preference,medium,different_speaker,congruent,Pig,0
adult_ex4,b3d1875b5d01b59f5b4d950f56896580,7,preference,medium,same_speaker,congruent,Cat,1
adult_ex4,b3d1875b5d01b59f5b4d950f56896580,8,preference,medium,different_speaker,congruent,Sheep,0
adult_ex4,b82f34fc9d7a461b2ef02f9d75b10a91,1,preference,medium,different_speaker,congruent,Beaver,1
adult_ex4,b82f34fc9d7a461b2ef02f9d75b10a91,2,preference,medium,same_speaker,congruent,Dog,1
adult_ex4,b82f34fc9d7a461b2ef02f9d75b10a91,3,preference,medium,same_speaker,congruent,Monkey,1
adult_ex4,b82f34fc9d7a461b2ef02f9d75b10a91,4,preference,medium,different_speaker,incongruent,Elephant,0
adult_ex4,b82f34fc9d7a461b2ef02f9d75b10a91,5,preference,medium,same_speaker,incongruent,Pig,0
adult_ex4,b82f34fc9d7a461b2ef02f9d75b10a91,6,preference,medium,different_speaker,congruent,Tiger,1
adult_ex4,b82f34fc9d7a461b2ef02f9d75b10a91,7,preference,medium,same_speaker,incongruent,Cat,0
adult_ex4,b82f34fc9d7a461b2ef02f9d75b10a91,8,preference,medium,different_speaker,incongruent,Mouse,0
adult_ex4,bab1de3d7c6788085817058255f7b081,1,preference,medium,different_speaker,incongruent,Dog,1
adult_ex4,bab1de3d7c6788085817058255f7b081,2,preference,medium,same_speaker,incongruent,Sheep,0
adult_ex4,bab1de3d7c6788085817058255f7b081,3,preference,medium,different_speaker,congruent,Frog,1
adult_ex4,bab1de3d7c6788085817058255f7b081,4,preference,medium,same_speaker,congruent,Beaver,1
adult_ex4,bab1de3d7c6788085817058255f7b081,5,preference,medium,same_speaker,congruent,Cat,1
adult_ex4,bab1de3d7c6788085817058255f7b081,6,preference,medium,same_speaker,incongruent,Bear,0
adult_ex4,bab1de3d7c6788085817058255f7b081,7,preference,medium,different_speaker,congruent,Bunny,1
adult_ex4,bab1de3d7c6788085817058255f7b081,8,preference,medium,different_speaker,incongruent,Elephant,1
adult_ex4,bf644c072d4cfadcda35bda75a8c8366,1,preference,medium,same_speaker,incongruent,Pig,0
adult_ex4,bf644c072d4cfadcda35bda75a8c8366,2,preference,medium,same_speaker,incongruent,Frog,0
adult_ex4,bf644c072d4cfadcda35bda75a8c8366,3,preference,medium,different_speaker,congruent,Cat,1
adult_ex4,bf644c072d4cfadcda35bda75a8c8366,4,preference,medium,same_speaker,congruent,Monkey,1
adult_ex4,bf644c072d4cfadcda35bda75a8c8366,5,preference,medium,different_speaker,congruent,Sheep,1
adult_ex4,bf644c072d4cfadcda35bda75a8c8366,6,preference,medium,different_speaker,incongruent,Dog,1
adult_ex4,bf644c072d4cfadcda35bda75a8c8366,7,preference,medium,different_speaker,incongruent,Tiger,1
adult_ex4,bf644c072d4cfadcda35bda75a8c8366,8,preference,medium,same_speaker,congruent,Mouse,1
adult_ex4,c70da90201f9d53e3d0c47aed29ea983,1,preference,medium,same_speaker,congruent,Cat,1
adult_ex4,c70da90201f9d53e3d0c47aed29ea983,2,preference,medium,different_speaker,incongruent,Frog,0
adult_ex4,c70da90201f9d53e3d0c47aed29ea983,3,preference,medium,different_speaker,congruent,Beaver,1
adult_ex4,c70da90201f9d53e3d0c47aed29ea983,4,preference,medium,same_speaker,congruent,Tiger,1
adult_ex4,c70da90201f9d53e3d0c47aed29ea983,5,preference,medium,same_speaker,incongruent,Dog,0
adult_ex4,c70da90201f9d53e3d0c47aed29ea983,6,preference,medium,different_speaker,incongruent,Sheep,0
adult_ex4,c70da90201f9d53e3d0c47aed29ea983,7,preference,medium,different_speaker,congruent,Monkey,1
adult_ex4,c70da90201f9d53e3d0c47aed29ea983,8,preference,medium,same_speaker,incongruent,Bear,0
adult_ex4,ccd014f5144203fc38c97c6fff0d6a06,1,preference,medium,different_speaker,incongruent,Tiger,0
adult_ex4,ccd014f5144203fc38c97c6fff0d6a06,2,preference,medium,different_speaker,incongruent,Dog,0
adult_ex4,ccd014f5144203fc38c97c6fff0d6a06,3,preference,medium,different_speaker,congruent,Bear,1
adult_ex4,ccd014f5144203fc38c97c6fff0d6a06,4,preference,medium,same_speaker,congruent,Elephant,1
adult_ex4,ccd014f5144203fc38c97c6fff0d6a06,5,preference,medium,same_speaker,incongruent,Monkey,0
adult_ex4,ccd014f5144203fc38c97c6fff0d6a06,6,preference,medium,different_speaker,congruent,Beaver,1
adult_ex4,ccd014f5144203fc38c97c6fff0d6a06,7,preference,medium,same_speaker,incongruent,Bunny,0
adult_ex4,ccd014f5144203fc38c97c6fff0d6a06,8,preference,medium,same_speaker,congruent,Sheep,1
adult_ex4,cd5a266b38a514b336f6a1f5f29c465f,1,preference,medium,same_speaker,incongruent,Frog,1
adult_ex4,cd5a266b38a514b336f6a1f5f29c465f,2,preference,medium,same_speaker,congruent,Pig,1
adult_ex4,cd5a266b38a514b336f6a1f5f29c465f,3,preference,medium,different_speaker,congruent,Beaver,1
adult_ex4,cd5a266b38a514b336f6a1f5f29c465f,4,preference,medium,different_speaker,incongruent,Cat,0
adult_ex4,cd5a266b38a514b336f6a1f5f29c465f,5,preference,medium,different_speaker,incongruent,Bear,1
adult_ex4,cd5a266b38a514b336f6a1f5f29c465f,6,preference,medium,same_speaker,incongruent,Tiger,0
adult_ex4,cd5a266b38a514b336f6a1f5f29c465f,7,preference,medium,different_speaker,congruent,Sheep,1
adult_ex4,cd5a266b38a514b336f6a1f5f29c465f,8,preference,medium,same_speaker,congruent,Bunny,1
adult_ex4,d72b8352c7f1eb8675e41e86315b048c,1,preference,medium,same_speaker,congruent,Mouse,1
adult_ex4,d72b8352c7f1eb8675e41e86315b048c,2,preference,medium,same_speaker,incongruent,Dog,0
adult_ex4,d72b8352c7f1eb8675e41e86315b048c,3,preference,medium,different_speaker,congruent,Cat,1
adult_ex4,d72b8352c7f1eb8675e41e86315b048c,4,preference,medium,same_speaker,congruent,Elephant,1
adult_ex4,d72b8352c7f1eb8675e41e86315b048c,5,preference,medium,different_speaker,incongruent,Tiger,0
adult_ex4,d72b8352c7f1eb8675e41e86315b048c,6,preference,medium,same_speaker,incongruent,Pig,0
adult_ex4,d72b8352c7f1eb8675e41e86315b048c,7,preference,medium,different_speaker,incongruent,Monkey,0
adult_ex4,d72b8352c7f1eb8675e41e86315b048c,8,preference,medium,different_speaker,congruent,Beaver,1
adult_ex4,e37b0175588e20f3f1576df4711800ca,1,preference,medium,different_speaker,incongruent,Dog,1
adult_ex4,e37b0175588e20f3f1576df4711800ca,2,preference,medium,same_speaker,incongruent,Sheep,1
adult_ex4,e37b0175588e20f3f1576df4711800ca,3,preference,medium,different_speaker,congruent,Monkey,1
adult_ex4,e37b0175588e20f3f1576df4711800ca,4,preference,medium,different_speaker,congruent,Bear,1
adult_ex4,e37b0175588e20f3f1576df4711800ca,5,preference,medium,same_speaker,congruent,Cat,1
adult_ex4,e37b0175588e20f3f1576df4711800ca,6,preference,medium,same_speaker,congruent,Pig,1
adult_ex4,e37b0175588e20f3f1576df4711800ca,7,preference,medium,same_speaker,incongruent,Beaver,0
adult_ex4,e37b0175588e20f3f1576df4711800ca,8,preference,medium,different_speaker,incongruent,Mouse,1
adult_ex4,e9f0acd9f2e162959e396268dcf0f43e,1,preference,medium,different_speaker,incongruent,Dog,1
adult_ex4,e9f0acd9f2e162959e396268dcf0f43e,2,preference,medium,different_speaker,incongruent,Bear,1
adult_ex4,e9f0acd9f2e162959e396268dcf0f43e,3,preference,medium,different_speaker,congruent,Pig,0
adult_ex4,e9f0acd9f2e162959e396268dcf0f43e,4,preference,medium,different_speaker,congruent,Frog,0
adult_ex4,e9f0acd9f2e162959e396268dcf0f43e,5,preference,medium,same_speaker,incongruent,Bunny,1
adult_ex4,e9f0acd9f2e162959e396268dcf0f43e,6,preference,medium,same_speaker,congruent,Cat,0
adult_ex4,e9f0acd9f2e162959e396268dcf0f43e,7,preference,medium,same_speaker,congruent,Beaver,0
adult_ex4,e9f0acd9f2e162959e396268dcf0f43e,8,preference,medium,same_speaker,incongruent,Tiger,0
adult_ex4,ec0ed43d18a3606484a7684b53620b33,1,preference,medium,different_speaker,congruent,Sheep,1
adult_ex4,ec0ed43d18a3606484a7684b53620b33,2,preference,medium,same_speaker,congruent,Frog,1
adult_ex4,ec0ed43d18a3606484a7684b53620b33,3,preference,medium,same_speaker,incongruent,Pig,0
adult_ex4,ec0ed43d18a3606484a7684b53620b33,4,preference,medium,same_speaker,congruent,Monkey,1
adult_ex4,ec0ed43d18a3606484a7684b53620b33,5,preference,medium,different_speaker,incongruent,Cat,0
adult_ex4,ec0ed43d18a3606484a7684b53620b33,6,preference,medium,different_speaker,incongruent,Bear,0
adult_ex4,ec0ed43d18a3606484a7684b53620b33,7,preference,medium,different_speaker,congruent,Beaver,1
adult_ex4,ec0ed43d18a3606484a7684b53620b33,8,preference,medium,same_speaker,incongruent,Tiger,0
adult_ex4,ecc98f4a5124a70626170659cd9f4ad4,1,preference,medium,same_speaker,congruent,Frog,1
adult_ex4,ecc98f4a5124a70626170659cd9f4ad4,2,preference,medium,same_speaker,congruent,Cat,1
adult_ex4,ecc98f4a5124a70626170659cd9f4ad4,3,preference,medium,different_speaker,incongruent,Monkey,0
adult_ex4,ecc98f4a5124a70626170659cd9f4ad4,4,preference,medium,different_speaker,congruent,Sheep,1
adult_ex4,ecc98f4a5124a70626170659cd9f4ad4,5,preference,medium,different_speaker,congruent,Bear,1
adult_ex4,ecc98f4a5124a70626170659cd9f4ad4,6,preference,medium,same_speaker,incongruent,Pig,0
adult_ex4,ecc98f4a5124a70626170659cd9f4ad4,7,preference,medium,same_speaker,incongruent,Tiger,0
adult_ex4,ecc98f4a5124a70626170659cd9f4ad4,8,preference,medium,different_speaker,incongruent,Beaver,0
adult_ex4,f27efb5fcde5e3179054efc602fb38d4,1,preference,medium,different_speaker,congruent,Bunny,1
adult_ex4,f27efb5fcde5e3179054efc602fb38d4,2,preference,medium,different_speaker,incongruent,Pig,0
adult_ex4,f27efb5fcde5e3179054efc602fb38d4,3,preference,medium,different_speaker,congruent,Elephant,0
adult_ex4,f27efb5fcde5e3179054efc602fb38d4,4,preference,medium,same_speaker,congruent,Bear,1
adult_ex4,f27efb5fcde5e3179054efc602fb38d4,5,preference,medium,same_speaker,congruent,Monkey,1
adult_ex4,f27efb5fcde5e3179054efc602fb38d4,6,preference,medium,different_speaker,incongruent,Tiger,1
adult_ex4,f27efb5fcde5e3179054efc602fb38d4,7,preference,medium,same_speaker,incongruent,Mouse,0
adult_ex4,f27efb5fcde5e3179054efc602fb38d4,8,preference,medium,same_speaker,incongruent,Sheep,0
adult_ex4,fc3f6e005c7173275dcc24100a845b0a,1,preference,medium,different_speaker,congruent,Bunny,1
adult_ex4,fc3f6e005c7173275dcc24100a845b0a,2,preference,medium,different_speaker,incongruent,Frog,0
adult_ex4,fc3f6e005c7173275dcc24100a845b0a,3,preference,medium,same_speaker,congruent,Bear,1
adult_ex4,fc3f6e005c7173275dcc24100a845b0a,4,preference,medium,same_speaker,incongruent,Pig,0
adult_ex4,fc3f6e005c7173275dcc24100a845b0a,5,preference,medium,different_speaker,congruent,Beaver,1
adult_ex4,fc3f6e005c7173275dcc24100a845b0a,6,preference,medium,different_speaker,incongruent,Mouse,0
adult_ex4,fc3f6e005c7173275dcc24100a845b0a,7,preference,medium,same_speaker,incongruent,Monkey,0
adult_ex4,fc3f6e005c7173275dcc24100a845b0a,8,preference,medium,same_speaker,congruent,Sheep,1
adult_ex4,fca899ba795137550e200fdb0c48c51d,1,preference,medium,same_speaker,congruent,Bunny,1
adult_ex4,fca899ba795137550e200fdb0c48c51d,2,preference,medium,different_speaker,incongruent,Pig,1
adult_ex4,fca899ba795137550e200fdb0c48c51d,3,preference,medium,same_speaker,congruent,Frog,1
adult_ex4,fca899ba795137550e200fdb0c48c51d,4,preference,medium,same_speaker,incongruent,Dog,0
adult_ex4,fca899ba795137550e200fdb0c48c51d,5,preference,medium,different_speaker,incongruent,Monkey,0
adult_ex4,fca899ba795137550e200fdb0c48c51d,6,preference,medium,different_speaker,congruent,Beaver,1
adult_ex4,fca899ba795137550e200fdb0c48c51d,7,preference,medium,different_speaker,congruent,Mouse,1
adult_ex4,fca899ba795137550e200fdb0c48c51d,8,preference,medium,same_speaker,incongruent,Cat,0
adult_ex4,fcf78e939cadfe5f1f4d2270cf1b95d5,1,preference,medium,same_speaker,incongruent,Cat,1
adult_ex4,fcf78e939cadfe5f1f4d2270cf1b95d5,2,preference,medium,same_speaker,congruent,Mouse,0
adult_ex4,fcf78e939cadfe5f1f4d2270cf1b95d5,3,preference,medium,same_speaker,incongruent,Frog,1
adult_ex4,fcf78e939cadfe5f1f4d2270cf1b95d5,4,preference,medium,same_speaker,congruent,Monkey,0
adult_ex4,fcf78e939cadfe5f1f4d2270cf1b95d5,5,preference,medium,different_speaker,congruent,Dog,0
adult_ex4,fcf78e939cadfe5f1f4d2270cf1b95d5,6,preference,medium,different_speaker,congruent,Elephant,1
adult_ex4,fcf78e939cadfe5f1f4d2270cf1b95d5,7,preference,medium,different_speaker,incongruent,Bear,0
adult_ex4,fcf78e939cadfe5f1f4d2270cf1b95d5,8,preference,medium,different_speaker,incongruent,Tiger,0
